boat_position_x;boat_position_y;boat_velocity_x;boat_velocity_y;boat_angle;action_rudder;reward;rudder_angle;n
0;0;0;0;0;0;0;0;20
0.75;4.592425496802574e-17;3;0;0.0;-0.02470746;-1.1248908890353192e-20;0;20
1.5001652090387454;0.0013672443811614198;3.000660836154981;0.005468977524645483;0.0;-0.015309464;-3.3490269293874373e-07;0;20
2.250494591945894;0.0041092222638634684;3.0013175316285934;0.010967911530808002;0.0;0.26039386;-1.0065620982893773e-06;0;20
3.000987114409911;0.008232805833277037;3.0019700898560697;0.016494334277654465;0.0;0.108023345;-2.016701023376632e-06;0;20
3.751641743035309;0.013744242682293715;3.0026185145015902;0.02204574739606678;0.0;0.10720148;-3.3669094893619197e-06;0;20
4.50245744539961;0.020649149020842805;3.003262809457203;0.02761962535419648;0.0;0.00014125928;-5.058643326629211e-06;0;20
5.25343319011004;0.02895250377410348;3.0039029788417198;0.03321341901304297;0.0;-0.48045993;-7.093222944035815e-06;0;20
6.004567946859936;0.038658643589367006;3.0045390269995855;0.03882455926105382;0.0;-0.050209142;-9.471832275974748e-06;0;20
6.755860686484866;0.04977125876843953;3.005170958499719;0.04445046071629029;0.0;0.38131058;-1.2195517910656306e-05;0;20
7.507310381018448;0.06229339013951635;3.0057987781343303;0.05008852548430755;0.0;-0.017169472;-1.5265188402458917e-05;0;20
8.258916003747876;0.07622742687940873;3.006422490917712;0.05573614695956948;0.0;0.29363826;-1.868161377062356e-05;0;20
9.010676529269126;0.09157510529389784;3.0070421020850056;0.061390713657956224;0.0;-0.064488806;-2.2445425185979255e-05;0;20
9.762590933541862;0.10833750856083046;3.007657617090943;0.0670496130677308;0.0;0.22554156;-2.6557114846788804e-05;0;20
10.514658193944003;0.12651506743738317;3.008269041608563;0.07271023550621078;0.0;0.13851732;-3.101703604419973e-05;0;20
11.26687728932598;0.1461075619297191;3.0088763815279087;0.07836997796934378;0.0;0.10221978;-3.5825403417176675e-05;0;20
12.019247200064653;0.1671141239200719;3.009479642954694;0.08402624796141148;0.0;0.051178288;-4.098229339618503e-05;0;20
12.771766908116891;0.18953324074311856;3.0100788322089564;0.08967646729218644;0.0;-0.07420972;-4.6487644834289654e-05;0;20
13.52443539707281;0.21336275970037796;3.0106739558236795;0.09531807582903762;0.0;0.41256315;-5.234125982373583e-05;0;20
14.27725165220866;0.23859989349830896;3.011265020543399;0.10094853519172367;0.0;0.00920619;-5.8542804695492006e-05;0;20
15.030214660539356;0.2652412265927903;3.011852033322785;0.10656533237792531;0.0;-0.13505802;-6.509181119865915e-05;0;20
15.783323410870658;0.2932827224197769;3.012435001325205;0.1121659833079465;0.0;0.17828156;-7.198767785609469e-05;0;20
16.536576893850974;0.322719731489141;3.0130139319212623;0.11774803627745643;0.0;0.19120806;-7.922967149206021e-05;0;20
17.289974102022803;0.3535470003160525;3.0135888326873213;0.1233090753076461;0.0;0.03921205;-8.681692892718614e-05;0;20
18.043514029873805;0.38575868116173506;3.0141597114040057;0.12884672338272993;0.0;-0.022003902;-9.474845883555688e-05;0;20
18.797195673887476;0.419348342553068;3.0147265760546835;0.1343586455653318;0.0;0.1426908;-0.00010302314375825418;0;20
19.551018032593458;0.45430898054830504;3.0152894348239285;0.1398425519809479;0.0;0.066419035;-0.00011163974226726554;0;20
20.30498010661745;0.4906330307141485;3.015848296095968;0.1452962006633738;0.0;-0.008643647;-0.00012059689127325898;0;20
21.059080898730727;0.5283123807775768;3.016403168453108;0.15071740025371302;0.0;-0.053028394;-0.00012989310847036017;0;20
21.813319413899265;0.5673383839141624;3.0169540606741454;0.1561040125463421;0.0;-0.061271947;-0.00013952679491073026;0;20
22.567694659332457;0.6077018726331599;3.01750098173276;0.16145395487599;0.0;0.10729122;-0.00014949623770144768;0;20
23.32220564453143;0.6493931732183823;3.01804394079589;0.16676520234088923;0.0;0.32643482;-0.00015979961281593555;0;20
24.076851381336954;0.6924021206828237;3.018582947222094;0.17203578985776574;0.0;0.068626046;-0.00017043498801195097;0;20
24.831630883976928;0.7367180741941368;3.019118010559894;0.1772638140452522;0.0;0.2445586;-0.00018140032584797116;0;20
25.586543169113455;0.7823299329274178;3.019649140546106;0.18244743493312401;0.0;-0.30146515;-0.0001926934867896604;0;20
26.341587255889493;0.8292261523013096;3.0201763471041523;0.1875848774955674;0.0;-0.25941294;-0.00020431223239799563;0;20
27.096762165975083;0.8773947605531814;3.020699640342363;0.19267443300748777;0.0;-0.005962424;-0.00021625422859055586;0;20
27.852066923613148;0.9268233756090932;3.0212190305522606;0.19771446022364703;0.0;0.14014786;-0.00022851704896744682;0;20
28.607500555664856;0.9774992222043881;3.0217345282068324;0.20270338638117996;0.0;0.06458966;-0.00024109817819333406;0;20
29.36306209165455;1.0294091492110813;3.022246143958789;0.20763970802677284;0.0;-0.079733096;-0.0002539950154270947;0;20
30.118750563814253;1.0825396471287043;3.02275388863881;0.21252199167049252;0.0;-0.07824896;-0.00026720487779066903;0;20
30.874565007127696;1.1368768656959354;3.023257773253778;0.21734887426892363;0.0;-0.38608667;-0.000280725003868797;0;20
31.630504459373945;1.1924066315811617;3.0237578089849992;0.22211906354090538;0.0;0.058685053;-0.00029455255723145635;0;20
32.38656796117055;1.2491144661110998;3.0242540071864146;0.22683133811975242;0.0;0.14320064;-0.0003086846299709866;0;20
33.14275455601625;1.3069856029976985;3.0247463793827967;0.23148454754639486;0.0;-0.010822488;-0.0003231182462460678;0;20
33.89906329033323;1.3660050060247935;3.0252349372679386;0.23607761210837955;0.0;0.094055146;-0.00033785036582494315;0;20
34.65549321350894;1.4261573866573274;3.0257196927028303;0.24060952253013537;0.0;0.09102127;-0.0003528778876205097;0;20
35.412043377937394;1.4874272215374071;3.0262006577138263;0.2450793395203188;0.0;0.26689214;-0.00036819765321016246;0;20
36.16871283906009;1.549798769833013;3.026677844490804;0.249486193182423;0.0;0.19778372;-0.00038380645033355505;0;20
36.92550065540642;1.613256090406801;3.02715126538531;0.2538292822951519;0.0;0.12432242;-0.0003997010163617341;0;20
37.68240588863359;1.677783058774134;3.0276209329087025;0.25810787346933217;0.0;0.09773038;-0.00041587804173141493;0;20
38.43942760356616;1.743363383821224;3.028086859730279;0.2623213001883593;0.0;0.081970245;-0.00043233417333848683;0;20
39.19656486823501;1.8099806242560623;3.0285490586754014;0.2664689617393533;0.0;0.19924864;-0.0004490660178851671;0;20
39.95381675391591;1.877618204766645;3.02900754272361;0.2705503220423309;0.0;-0.31824335;-0.0004660701451755646;0;20
40.71118233516759;1.9462594318628428;3.0294623250067323;0.27456490838479164;0.0;0.15112968;-0.00048334309135475694;0;20
41.46866068986934;2.0158875093801334;3.029913418806982;0.2785123100691624;0.0;0.13436323;-0.0005008813620868338;0;20
42.226250899258105;2.0864855536252715;3.030360837555054;0.2823921769805531;0.0;-0.09193215;-0.0005186814356677157;0;20
42.98395204796516;2.1580366081458333;3.030804594828213;0.2862042180822464;0.0;-0.058924627;-0.0005367397660689004;0;20
43.74176322405226;2.230523658107403;3.0312447043483743;0.28994819984627823;0.0;0.097178444;-0.0005550527859086478;0;20
44.4996835190473;2.3039296442639956;3.0316811799801804;0.2936239446263694;0.0;-0.19530497;-0.0005736169093474551;0;20
45.25771202797957;2.37823747650908;3.032114035729072;0.29723132898033827;0.0;-0.40867487;-0.0005924285349050201;0;20
46.01584784941441;2.4534300469963224;3.0325432857393557;0.3007702819489685;0.0;0.34192574;-0.0006114840481962241;0;20
46.77409008548748;2.5294902428208537;3.0329689442922634;0.30424078329812476;0.0;-0.19115065;-0.000630779824583995;0;20
47.53243784193848;2.6064009582535297;3.033391025804012;0.30764286173070376;0.0;0.35063663;-0.0006503122317472363;0;20
48.29089022814445;2.6841451065222257;3.0338095448238573;0.3109765930747839;0.0;-0.05655121;-0.0006700776321623139;0;20
49.04944635715248;2.7627056311357494;3.034224516032143;0.3142420984540955;0.0;0.14904816;-0.000690072385496891;0;20
49.80810534571207;2.8420655167474185;3.0346359542383485;0.31743954244667605;0.0;0.057405163;-0.0007102928509152054;0;20
50.56686631430686;2.922207799556745;3.0350438743791353;0.3205691312373065;0.0;-0.15595812;-0.0007307353892941379;0;20
51.325728387185954;3.003115577249006;3.0354482915163867;0.3236311107690448;0.0;0.07874524;-0.0007513963653497103;0;20
52.084690692394766;3.0847720184737275;3.0358492208352486;0.32662576489888623;0.0;-0.18747367;-0.0007722721496738879;0;20
52.84375236180531;3.1671603718642993;3.036246677642168;0.3295534135622876;0.0;0.3001627;-0.0007933591206818057;0;20
53.60291253114604;3.2502639746020483;3.036640677362929;0.3324144109509964;0.0;0.2616695;-0.0008146536664697639;0;20
54.36217034003121;3.3340662605291302;3.037031235540689;0.33520914370832755;0.0;0.14478806;-0.0008361521865845527;0;20
55.12152493198972;3.4185507678155638;3.037418367834012;0.3379380291457344;0.0;-0.12476093;-0.0008578510937048566;0;20
55.880975454493445;3.503701146186619;3.037802090014904;0.34060151348422263;0.0;0.28193712;-0.0008797468152356853;0;20
56.64052105898516;3.5895011637175855;3.0381824179668473;0.34320007012386583;0.0;0.008056506;-0.0009018357948169373;0;20
57.40016090090587;3.6759347132036835;3.038559367682832;0.34573419794439136;0.0;-0.048613705;-0.0009241144937473679;0;20
58.159894139721715;3.762985818113565;3.0389329552633915;0.3482044196395256;0.0;0.14532357;-0.0009465793923253732;0;20
58.91971993895037;3.8506386381354427;3.0393031969146382;0.3506112800875106;0.0;0.22252274;-0.0009692269911081362;0;20
59.679637466186946;3.9388774743254276;3.0396701089462983;0.35295534475993945;0.0;0.061214272;-0.0009920538120907969;0;20
60.43964589312938;4.027686773868127;3.040033707769749;0.35523719817079796;0.0;0.3780216;-0.0010150563998074097;0;20
61.199744395603396;4.117051134459965;3.040394009896056;0.35745744236735283;0.0;-0.038541894;-0.0010382313223555619;0;20
61.9599321535869;4.2069553083260365;3.040751031934016;0.3596166954642875;0.0;0.15763925;-0.0010615751723465833;0;20
62.72020835123395;4.297384205881602;3.0411047905881974;0.3617155902222595;0.0;-0.0702698;-0.0010850845677833725;0;20
63.4805721768982;4.388322899049561;3.0414553026569857;0.363754772671836;0.0;0.33565637;-0.0011087561528679106;0;20
64.24102282315586;4.47975662424545;3.04180258503063;0.36573490078355775;0.0;0.1281404;-0.0011325865987405952;0;20
65.00155948682819;4.571670785041623;3.042146654689294;0.3676566431846901;0.0;-0.3382605;-0.001156572604153548;0;20
65.76218136900346;4.664050954522382;3.04248752870111;0.36952067792303284;0.0;-0.28649572;-0.0011807108960801074;0;20
66.52288767505851;4.75688287734188;3.042825224220233;0.3713276912779934;0.0;0.21386276;-0.0012049982302627198;0;20
67.28367761467975;4.850152471496622;3.043159758484905;0.37307837661896587;0.0;0.19173902;-0.0012294313917014655;0;20
68.04455040188363;4.943845829824349;3.0434911488155154;0.3747734333109097;0.0;0.43779525;-0.00125400719508546;0;20
68.80550525503679;5.037949221241071;3.0438194126126725;0.37641356566688616;0.0;0.24278536;-0.0012787224851693773;0;20
69.5665413968756;5.1324490917278665;3.0441445673552745;0.3779994819471831;0.0;0.013186821;-0.00130357413709732;0;20
70.32765805452526;5.227332065079002;3.044466630598588;0.3795318934045426;0.0;-0.26694724;-0.0013285590566762743;0;20
71.08885445951834;5.3225849434227275;3.044785619972329;0.3810115133749016;0.0;0.03867438;-0.001353674180601335;0;20
71.85012984781304;5.418194707525967;3.0451015531787533;0.3824390564129599;0.0;0.2729669;-0.0013789164766348934;0;20
72.61148345981073;5.514148516893918;3.045414447990746;0.38381523747180346;0.0;0.055557813;-0.0014042829437419374;0;20
73.3729145403732;5.610433709675352;3.0457243222499217;0.3851407711257354;0.0;0.09532694;-0.0014297706121835787;0;20
74.13442233883939;5.707037802384201;3.0460311938647293;0.386416370835399;0.0;-0.016040346;-0.0014553765435708908;0;20
74.89600610904152;5.803948489447755;3.04633508080856;0.38764274825421746;0.0;-0.29431257;-0.0014810978308811079;0;20
75.65766510932099;5.901153642591536;3.046636001117866;0.3888206125751248;0.0;0.28749603;-0.0015069315984381733;0;20
76.41939860254355;5.998641310070665;3.0469339728902827;0.38995066991651706;0.0;0.25534558;-0.0015328750018596031;0;20
77.18120585611425;6.0963997157572445;3.047229014282757;0.39103362274631814;0.0;-0.11227075;-0.0015589252279715653;0;20
77.94308614199167;6.194417258093;3.047521143509686;0.3920701693430235;0.0;-0.2571183;-0.0015850794946940328;0;20
78.70503873670194;6.2926825089161404;3.0478103788410587;0.3930610032925618;0.0;0.18587723;-0.0016113350508978222;0;20
79.4670629213521;6.39118421217109;3.0480967386006075;0.3940068130197961;0.0;-0.1307353;-0.0016376891762352659;0;20
80.22915798164308;6.489911282509459;3.048380241163966;0.39490828135347594;0.0;-0.13599192;-0.0016641391809462164;0;20
80.99132320788229;6.588852803790319;3.0486609049568356;0.3957660851234402;0.0;0.39864385;-0.0016906824056410411;0;20
81.75355789499558;6.687998027487537;3.048938748453158;0.39658089478887304;0.0;-0.046075348;-0.001717316221062177;0;20
82.5158613425389;6.78733637101164;3.0492137901732974;0.39735337409641264;0.0;0.012163859;-0.0017440380278258044;0;20
83.27823285470946;6.8868574159533695;3.049486048682231;0.3980841797669193;0.0;0.020944161;-0.0017708452561450985;0;20
84.0406717403564;6.9865509062557996;3.0497555425877465;0.3987739612097192;0.0;-0.045089792;-0.0017977353655364997;0;20
84.80317731299107;7.086406746321587;3.0500222905386485;0.3994233602631506;0.0;0.09169007;-0.0018247058445103612;0;20
85.56574889079681;7.18641499906165;3.0502863112229757;0.40003301096025573;0.0;0.14373286;-0.001851754210247289;0;20
86.32838579663837;7.28656588389127;3.050547623366223;0.40060353931847764;0.0;0.30140063;-0.001878878008261447;0;20
87.09108735807077;7.38684977467933;3.0508062457295773;0.4011355631522429;0.0;0.05415349;-0.001906074812052013;0;20
87.8538529073478;7.487257197656163;3.051062197108158;0.40162969190733094;0.0;-0.12254641;-0.0019333422227439593;0;20
88.61668178143012;7.587778829285152;3.0513154963292712;0.40208652651595567;0.0;-0.23365198;-0.0019606778687192407;0;20
89.37957332199278;7.688405494103029;3.0515661622506687;0.40250665927150997;0.0;-0.36131963;-0.00198807940523946;0;20
90.14252687543248;7.789128162533516;3.051814213758821;0.402890673721949;0.0;-0.03193138;-0.0020155445140609962;0;20
90.90554179287427;7.88993794867872;3.0520596697671984;0.4032391445808167;0.0;0.13517869;-0.0020430709030435524;0;20
91.66861743017792;7.990826108092457;3.052302549214561;0.4035526376549482;0.0;0.4155316;-0.0020706563057530315;0;20
92.43175314794374;8.091784035539433;3.05254287106326;0.4038317097879081;0.0;0.024967195;-0.0020982984810595873;0;20
93.19494831151813;8.192803262743997;3.05278065429755;0.4040769088182572;0.0;0.2793834;-0.002125995212731671;0;20
93.95820229099861;8.29387545613194;3.053015917921909;0.40428877355176646;0.0;-0.27412096;-0.0021537443090268436;0;20
94.72151446123846;8.394992414568621;3.053248680959372;0.40446783374673;0.0;-0.2063681;-0.0021815436022800676;0;20
95.48488420185092;8.496146067096511;3.053478962449873;0.4046146101115578;0.0;0.1813321;-0.0022093909484901765;0;20
96.24831089721307;8.597328470674976;3.0537067814485983;0.4047296143138587;0.0;-0.31747222;-0.002237284226905154;0;20
97.01179393646916;8.69853180792504;3.0539321570243523;0.40481334900025523;0.0;0.16527072;-0.0022652213396068413;0;20
97.77533271353364;8.79974838488159;3.0541551082579317;0.4048663078262013;0.0;-0.25413868;-0.0022932002110956236;0;20
98.53892662709377;8.900970628755367;3.0543756542405123;0.4048889754951028;0.0;0.26852638;-0.002321218787875651;0;20
99.30257508061179;9.002191085706885;3.0545938140720468;0.40488182780607096;0.0;-0.10734644;-0.0023492750380410656;0;20
100.06627748232671;9.103402418634301;3.0548096068596733;0.40484533170966736;0.0;-0.26509115;-0.0023773669508637255;0;20
100.83003324525575;9.204597404977058;3.0550230517161365;0.40477994537102596;0.0;-0.2676874;-0.0024054925363828387;0;20
101.5938417871953;9.305768934537;3.0552341677582198;0.4046861182397677;0.0;0.28822243;-0.0024336498249969162;0;20
102.3577025307216;9.406910007318537;3.0554429741051874;0.40456429112614817;0.0;0.15985966;-0.0024618368670584184;0;20
103.1216149031909;9.508013731389264;3.0556494898772413;0.40441489628290667;0.0;-0.3504093;-0.0024900517324714434;0;20
103.8855783367394;9.609073320762342;3.055853734193988;0.4042383574923094;0.0;-0.031930882;-0.0025182925102927617;0;20
104.64959226828263;9.710082093301818;3.0560557261729175;0.4040350901579063;0.0;0.0035292807;-0.002546557308336501;0;20
105.4136561395146;9.811033468651953;3.0562554849278936;0.4038055014005436;0.0;0.3134992;-0.002574844252782751;0;20
106.17776939690651;9.911920966191502;3.056453029567658;0.4035499901581994;0.0;0.14303562;-0.002603151487790321;0;20
106.9419314917051;10.01273820301381;3.056648379194345;0.4032689472892311;0.0;-0.1610278;-0.002631477175113881;0;20
107.70614187993061;10.113478891933472;3.0568415529020094;0.40296275567864626;0.0;-0.15427731;-0.0026598194937256904;0;20
108.4704000223744;10.21413683952023;3.057032569775166;0.4026317903470308;0.0;0.06013062;-0.0026881766394420805;0;20
109.23470538459624;10.314705944160675;3.057221448887342;0.4022764185617863;0.0;0.35599312;-0.00271654682455488;0;20
109.99905743692115;10.415180194148263;3.0574082092996413;0.40189699995035155;0.0;0.018208582;-0.002744928277467896;0;20
110.76345565443597;10.515553665802038;3.0575928700593216;0.40149388661509966;0.0;-0.40127262;-0.002773319242338598;0;20
111.52789951698557;10.615820521614443;3.057775450198385;0.40106742324962213;0.0;0.39851177;-0.0028017179787251144;0;20
112.29238850916862;10.715975008428476;3.0579559687321796;0.40061794725612854;0.0;-0.15154408;-0.002830122761238628;0;20
113.05692212033313;10.816011455644402;3.0581344446580148;0.40014578886370633;0.0;0.20641619;-0.0028585318792012627;0;20
113.82149984457158;10.915924273456202;3.0583108969537887;0.3996512712472036;0.0;0.3073375;-0.0028869436363095167;0;20
114.58612118071574;11.01570795111783;3.05848534457663;0.3991347106465109;0.0;0.06252598;-0.0029153563503033107;0;20
115.35078563233112;11.11535705523934;3.05865780646155;0.3985964164860342;0.0;-0.11662998;-0.002943768352640687;0;20
116.11549270771116;11.21486622811288;3.0588283015201108;0.39803669149416554;0.0;0.13211665;-0.0029721779881781824;0;20
116.88024191987093;11.314230186068523;3.0589968486391026;0.39745583182257005;0.0;-0.34852454;-0.003000583614856921;0;20
117.64503278654074;11.413443717859803;3.0591634666792378;0.39685412716512247;0.0;0.27799973;-0.003028983603394405;0;20
118.40986483015921;11.512501683078886;3.059328174473855;0.39623186087633705;0.0;-0.009025739;-0.0030573763369820383;0;20
119.17473757786611;11.611399010601174;3.05949099082764;0.3955893100891478;0.0;0.38349468;-0.0030857602109883456;0;20
119.93965056149494;11.71013069705915;3.0596519345153546;0.39492674583190573;0.0;0.26502103;-0.0031141336326678992;0;20
